session_id,date,country,source_medium,landing_page,session_value_usd
ses_016401,2025-08-06,DE,tiktok/cpc,/cart,2.49
ses_016402,2024-10-24,MX,affiliate,/landing-sale,2.13
ses_016403,2024-03-04,ES,affiliate,/product,4.86
ses_016404,2023-12-20,US,organic,/collection,4.22
ses_016405,2025-05-16,US,google/cpc,/collection,0.05
ses_016406,2025-10-29,CA,facebook/cpc,/product,2.66
ses_016407,2024-02-13,GB,email,/collection,0.28
ses_016408,2023-04-25,IT,affiliate,/collection,0.4
ses_016409,2024-06-13,MX,facebook/cpc,/landing-sale,2.84
ses_016410,2025-08-06,MX,facebook/cpc,/collection,13.67
ses_016411,2024-03-24,DE,organic,/home,2.45
ses_016412,2025-04-20,MX,email,/home,12.3
ses_016413,2024-02-26,GB,facebook/cpc,/landing-sale,2.89
ses_016414,2024-05-21,US,tiktok/cpc,/landing-sale,0.75
ses_016415,2023-07-26,IT,tiktok/cpc,/home,2.05
ses_016416,2023-12-06,GB,google/cpc,/collection,3.08
ses_016417,2025-10-05,BR,tiktok/cpc,/product,0.94
ses_016418,2025-02-10,IT,facebook/cpc,/landing-sale,2.34
ses_016419,2023-04-10,IT,google/cpc,/landing-sale,1.84
ses_016420,2024-05-09,IT,affiliate,/cart,11.64
ses_016421,2023-09-13,US,google/cpc,/product,11.17
ses_016422,2024-05-06,AU,facebook/cpc,/cart,2.14
ses_016423,2025-03-29,MX,email,/home,2.14
ses_016424,2024-08-10,GB,tiktok/cpc,/landing-sale,3.31
ses_016425,2023-07-29,CA,email,/home,10.95
ses_016426,2025-06-29,AU,facebook/cpc,/collection,6.95
ses_016427,2024-09-16,FR,google/cpc,/collection,14.82
ses_016428,2025-08-04,US,email,/cart,2.78
ses_016429,2025-09-20,CA,facebook/cpc,/landing-sale,2.07
ses_016430,2025-08-30,GB,email,/product,3.93
ses_016431,2025-03-19,GB,tiktok/cpc,/collection,0.55
ses_016432,2023-07-01,GB,organic,/landing-sale,1.7
ses_016433,2025-08-08,MX,organic,/home,0.46
ses_016434,2024-01-13,MX,tiktok/cpc,/product,0.76
ses_016435,2023-11-26,BR,facebook/cpc,/product,1.71
ses_016436,2023-12-02,CA,affiliate,/home,0.95
ses_016437,2024-07-27,BR,tiktok/cpc,/collection,6.88
ses_016438,2025-01-24,CA,facebook/cpc,/landing-sale,1.04
ses_016439,2025-10-19,US,google/cpc,/cart,17.26
ses_016440,2024-04-11,MX,facebook/cpc,/cart,0.79
ses_016441,2025-02-17,DE,tiktok/cpc,/collection,0.56
ses_016442,2024-10-18,GB,tiktok/cpc,/home,0.77
ses_016443,2025-01-25,BR,google/cpc,/collection,1.04
ses_016444,2023-07-23,US,organic,/cart,6.89
ses_016445,2023-07-31,MX,affiliate,/landing-sale,3.92
ses_016446,2023-09-28,AU,facebook/cpc,/collection,1.68
ses_016447,2024-03-19,DE,google/cpc,/cart,13.89
ses_016448,2025-03-11,AU,google/cpc,/landing-sale,6.53
ses_016449,2023-06-04,ES,affiliate,/home,1.05
ses_016450,2023-01-04,FR,google/cpc,/collection,2.14
ses_016451,2024-03-27,US,email,/cart,10.08
ses_016452,2023-12-25,FR,facebook/cpc,/cart,1.93
ses_016453,2024-04-24,BR,organic,/product,9.84
ses_016454,2023-02-09,FR,facebook/cpc,/landing-sale,3.06
ses_016455,2025-05-08,DE,facebook/cpc,/cart,3.95
ses_016456,2024-01-07,ES,affiliate,/home,0.89
ses_016457,2023-06-10,IT,organic,/collection,4.03
ses_016458,2023-08-28,AU,tiktok/cpc,/cart,7.95
ses_016459,2025-07-22,CA,tiktok/cpc,/product,9.07
ses_016460,2023-10-09,FR,email,/cart,1.63
ses_016461,2025-09-17,AU,affiliate,/landing-sale,0.5
ses_016462,2025-06-26,IT,affiliate,/landing-sale,21.62
ses_016463,2025-02-22,GB,email,/collection,9.63
ses_016464,2024-03-10,ES,tiktok/cpc,/product,6.94
ses_016465,2023-03-05,DE,facebook/cpc,/cart,5.64
ses_016466,2024-10-08,AU,organic,/landing-sale,7.38
ses_016467,2025-07-10,BR,google/cpc,/landing-sale,22.17
ses_016468,2023-08-20,DE,email,/cart,1.69
ses_016469,2025-03-30,US,google/cpc,/product,6.44
ses_016470,2024-06-02,CA,email,/cart,12.12
ses_016471,2023-02-18,IT,facebook/cpc,/landing-sale,0.15
ses_016472,2023-08-09,AU,organic,/product,27.77
ses_016473,2024-06-13,BR,organic,/home,4.8
ses_016474,2023-03-19,US,affiliate,/landing-sale,1.48
ses_016475,2023-04-12,FR,facebook/cpc,/landing-sale,0.42
ses_016476,2024-12-20,US,tiktok/cpc,/cart,5.74
ses_016477,2024-02-11,BR,email,/cart,6.57
ses_016478,2024-06-29,GB,tiktok/cpc,/landing-sale,4.54
ses_016479,2023-12-03,ES,facebook/cpc,/collection,2.68
ses_016480,2025-02-03,DE,email,/home,0.86
ses_016481,2023-02-22,DE,organic,/home,1.55
ses_016482,2024-10-30,MX,facebook/cpc,/cart,0.96
ses_016483,2025-01-28,MX,organic,/product,2.84
ses_016484,2024-04-20,DE,tiktok/cpc,/landing-sale,4.91
ses_016485,2023-05-17,IT,organic,/landing-sale,0.94
ses_016486,2025-03-26,IT,facebook/cpc,/home,0.17
ses_016487,2023-06-15,MX,organic,/home,0.08
ses_016488,2025-03-05,FR,email,/home,7.42
ses_016489,2024-01-10,US,facebook/cpc,/cart,1.73
ses_016490,2023-07-07,CA,tiktok/cpc,/home,7.21
ses_016491,2023-02-16,MX,google/cpc,/landing-sale,6.23
ses_016492,2025-08-21,ES,google/cpc,/home,16.57
ses_016493,2023-01-31,DE,email,/collection,0.3
ses_016494,2025-09-12,BR,email,/landing-sale,0.77
ses_016495,2024-06-22,DE,tiktok/cpc,/product,20.23
ses_016496,2023-08-19,US,facebook/cpc,/home,2.22
ses_016497,2025-04-12,IT,affiliate,/landing-sale,4.66
ses_016498,2024-02-29,GB,google/cpc,/landing-sale,5.51
ses_016499,2023-11-15,DE,google/cpc,/home,1.86
ses_016500,2025-05-07,DE,organic,/product,7.45
ses_016501,2024-01-03,US,affiliate,/product,5.06
ses_016502,2023-04-04,US,organic,/landing-sale,1.73
ses_016503,2024-02-11,IT,google/cpc,/product,0.22
ses_016504,2024-05-26,MX,organic,/collection,1.88
ses_016505,2025-01-10,FR,facebook/cpc,/landing-sale,0.69
ses_016506,2024-10-13,AU,facebook/cpc,/product,11.35
ses_016507,2024-02-18,MX,organic,/cart,19.01
ses_016508,2025-08-04,AU,tiktok/cpc,/collection,10.51
ses_016509,2024-11-03,ES,email,/product,7.74
ses_016510,2023-08-14,ES,facebook/cpc,/home,2.24
ses_016511,2023-10-03,US,affiliate,/home,3.53
ses_016512,2024-07-13,IT,organic,/cart,0.75
ses_016513,2023-01-17,ES,organic,/home,1.73
ses_016514,2025-07-21,US,tiktok/cpc,/collection,12.36
ses_016515,2023-08-25,FR,tiktok/cpc,/landing-sale,10.16
ses_016516,2024-07-15,MX,google/cpc,/collection,1.71
ses_016517,2025-04-21,MX,email,/collection,2.8
ses_016518,2025-09-06,DE,tiktok/cpc,/product,4.5
ses_016519,2023-05-08,BR,affiliate,/cart,3.13
ses_016520,2024-12-12,ES,email,/product,2.54
ses_016521,2024-09-10,AU,tiktok/cpc,/collection,17.44
ses_016522,2025-07-23,ES,email,/landing-sale,23.73
ses_016523,2023-07-27,MX,email,/landing-sale,4.0
ses_016524,2023-10-05,IT,facebook/cpc,/cart,13.13
ses_016525,2025-02-06,CA,tiktok/cpc,/home,2.56
ses_016526,2023-12-17,GB,organic,/cart,3.14
ses_016527,2025-03-26,AU,google/cpc,/landing-sale,6.85
ses_016528,2023-11-25,IT,email,/cart,0.02
ses_016529,2024-08-08,MX,facebook/cpc,/landing-sale,0.68
ses_016530,2024-03-19,MX,google/cpc,/landing-sale,4.01
ses_016531,2025-06-19,US,google/cpc,/landing-sale,13.11
ses_016532,2025-01-12,US,affiliate,/landing-sale,10.98
ses_016533,2023-11-14,BR,google/cpc,/landing-sale,0.03
ses_016534,2023-11-26,CA,email,/collection,3.71
ses_016535,2025-01-23,MX,organic,/collection,7.23
ses_016536,2025-01-12,BR,affiliate,/landing-sale,5.14
ses_016537,2023-08-26,AU,facebook/cpc,/landing-sale,9.74
ses_016538,2024-01-09,DE,google/cpc,/landing-sale,0.64
ses_016539,2025-01-10,IT,affiliate,/collection,1.26
ses_016540,2023-01-01,CA,google/cpc,/cart,6.96
ses_016541,2024-03-22,FR,facebook/cpc,/collection,36.99
ses_016542,2023-02-06,US,google/cpc,/landing-sale,4.11
ses_016543,2023-06-02,DE,organic,/home,4.63
ses_016544,2023-09-08,FR,tiktok/cpc,/home,5.19
ses_016545,2024-12-05,ES,email,/home,7.54
ses_016546,2025-09-26,AU,google/cpc,/cart,0.89
ses_016547,2025-06-27,DE,facebook/cpc,/home,0.1
ses_016548,2025-07-18,MX,organic,/product,2.11
ses_016549,2024-01-24,FR,affiliate,/cart,6.76
ses_016550,2023-02-14,CA,affiliate,/home,3.89
ses_016551,2024-07-31,FR,affiliate,/landing-sale,7.18
ses_016552,2024-10-04,MX,affiliate,/product,10.94
ses_016553,2024-01-18,AU,affiliate,/product,7.66
ses_016554,2023-10-17,IT,facebook/cpc,/collection,17.76
ses_016555,2025-05-27,ES,organic,/landing-sale,9.83
ses_016556,2025-05-20,GB,facebook/cpc,/landing-sale,6.84
ses_016557,2023-11-19,BR,facebook/cpc,/cart,6.78
ses_016558,2024-05-09,FR,facebook/cpc,/cart,0.89
ses_016559,2023-01-11,DE,tiktok/cpc,/collection,8.58
ses_016560,2025-06-09,US,email,/collection,2.42
ses_016561,2024-04-25,DE,organic,/product,3.05
ses_016562,2024-11-24,GB,google/cpc,/landing-sale,7.71
ses_016563,2024-09-17,GB,facebook/cpc,/home,5.94
ses_016564,2023-09-15,BR,google/cpc,/cart,3.54
ses_016565,2023-12-08,FR,organic,/cart,2.07
ses_016566,2025-04-07,AU,affiliate,/landing-sale,11.38
ses_016567,2024-06-28,FR,facebook/cpc,/collection,0.29
ses_016568,2024-08-23,AU,affiliate,/cart,2.23
ses_016569,2024-05-24,MX,organic,/cart,1.47
ses_016570,2024-08-22,FR,google/cpc,/collection,0.25
ses_016571,2024-09-28,US,google/cpc,/collection,1.57
ses_016572,2024-01-06,CA,tiktok/cpc,/landing-sale,2.58
ses_016573,2025-02-10,AU,facebook/cpc,/collection,1.22
ses_016574,2024-11-28,FR,organic,/landing-sale,7.99
ses_016575,2023-06-18,IT,email,/home,2.23
ses_016576,2025-02-27,AU,organic,/cart,11.15
ses_016577,2024-10-18,MX,tiktok/cpc,/collection,3.52
ses_016578,2025-04-28,MX,facebook/cpc,/cart,5.68
ses_016579,2025-07-20,IT,email,/home,6.98
ses_016580,2025-03-09,ES,affiliate,/collection,3.17
ses_016581,2023-01-06,CA,affiliate,/landing-sale,6.48
ses_016582,2023-12-28,BR,affiliate,/landing-sale,6.94
ses_016583,2025-10-08,US,affiliate,/home,9.42
ses_016584,2024-12-25,CA,affiliate,/product,2.01
ses_016585,2023-08-02,CA,facebook/cpc,/collection,1.72
ses_016586,2023-10-30,AU,tiktok/cpc,/landing-sale,7.88
ses_016587,2024-10-08,BR,affiliate,/landing-sale,0.67
ses_016588,2023-10-03,BR,google/cpc,/product,14.27
ses_016589,2024-05-17,MX,facebook/cpc,/home,3.61
ses_016590,2024-09-12,DE,organic,/collection,2.51
ses_016591,2024-02-07,CA,facebook/cpc,/landing-sale,2.91
ses_016592,2023-11-08,US,organic,/cart,20.6
ses_016593,2024-11-04,US,email,/collection,2.61
ses_016594,2024-03-05,FR,organic,/product,2.01
ses_016595,2024-03-12,FR,organic,/product,11.55
ses_016596,2025-03-26,AU,tiktok/cpc,/home,3.99
ses_016597,2024-10-20,MX,affiliate,/landing-sale,4.61
ses_016598,2025-08-05,MX,organic,/cart,2.96
ses_016599,2024-10-05,ES,email,/cart,0.63
ses_016600,2023-08-18,DE,organic,/cart,0.77
ses_016601,2025-04-06,US,facebook/cpc,/landing-sale,5.05
ses_016602,2025-05-18,BR,email,/landing-sale,4.23
ses_016603,2024-04-30,US,email,/landing-sale,2.97
ses_016604,2023-03-30,AU,tiktok/cpc,/home,7.77
ses_016605,2025-02-10,FR,email,/collection,0.34
ses_016606,2024-07-28,BR,google/cpc,/landing-sale,12.82
ses_016607,2023-02-01,MX,facebook/cpc,/home,4.06
ses_016608,2025-02-06,FR,facebook/cpc,/landing-sale,4.44
ses_016609,2024-12-28,CA,facebook/cpc,/cart,0.25
ses_016610,2023-11-20,GB,organic,/collection,0.77
ses_016611,2024-01-08,MX,google/cpc,/cart,1.74
ses_016612,2025-06-05,DE,organic,/home,3.59
ses_016613,2024-12-20,FR,tiktok/cpc,/collection,3.75
ses_016614,2025-05-17,US,email,/landing-sale,7.06
ses_016615,2024-04-10,IT,organic,/collection,2.04
ses_016616,2024-05-10,CA,tiktok/cpc,/cart,3.95
ses_016617,2025-07-31,BR,google/cpc,/collection,4.51
ses_016618,2025-09-30,IT,google/cpc,/collection,10.72
ses_016619,2023-05-29,MX,email,/collection,11.17
ses_016620,2023-07-06,AU,facebook/cpc,/cart,3.4
ses_016621,2023-04-27,US,email,/product,10.09
ses_016622,2025-02-22,FR,affiliate,/landing-sale,6.1
ses_016623,2023-10-29,US,google/cpc,/product,3.83
ses_016624,2024-01-05,GB,organic,/cart,4.66
ses_016625,2025-10-08,DE,organic,/product,5.06
ses_016626,2024-04-28,AU,organic,/cart,2.55
ses_016627,2024-01-06,US,facebook/cpc,/home,0.09
ses_016628,2024-12-16,ES,affiliate,/cart,1.79
ses_016629,2024-11-02,MX,tiktok/cpc,/landing-sale,0.44
ses_016630,2024-04-29,GB,google/cpc,/home,2.54
ses_016631,2023-09-24,MX,organic,/product,11.53
ses_016632,2024-08-08,DE,facebook/cpc,/product,1.16
ses_016633,2024-04-11,US,facebook/cpc,/landing-sale,1.2
ses_016634,2023-11-27,CA,email,/cart,2.73
ses_016635,2024-08-25,FR,affiliate,/landing-sale,11.02
ses_016636,2024-06-19,MX,facebook/cpc,/product,7.65
ses_016637,2024-01-06,US,affiliate,/cart,9.13
ses_016638,2024-06-14,BR,google/cpc,/landing-sale,0.98
ses_016639,2024-04-28,ES,email,/landing-sale,7.6
ses_016640,2025-07-09,IT,affiliate,/cart,11.15
ses_016641,2023-07-24,AU,affiliate,/collection,10.64
ses_016642,2024-09-02,IT,email,/cart,10.19
ses_016643,2024-09-01,BR,tiktok/cpc,/collection,2.44
ses_016644,2023-06-27,MX,email,/home,3.88
ses_016645,2025-10-09,BR,tiktok/cpc,/product,1.06
ses_016646,2024-07-24,AU,tiktok/cpc,/home,0.45
ses_016647,2024-06-20,GB,tiktok/cpc,/home,5.31
ses_016648,2024-12-13,IT,google/cpc,/cart,9.11
ses_016649,2025-09-21,MX,email,/collection,7.94
ses_016650,2024-10-24,CA,tiktok/cpc,/home,6.46
ses_016651,2023-03-07,AU,tiktok/cpc,/cart,0.82
ses_016652,2024-09-16,BR,email,/product,3.71
ses_016653,2025-02-07,IT,google/cpc,/product,7.25
ses_016654,2024-01-07,GB,affiliate,/landing-sale,6.41
ses_016655,2023-08-23,GB,google/cpc,/home,10.79
ses_016656,2023-07-26,GB,facebook/cpc,/home,4.21
ses_016657,2025-10-08,FR,organic,/collection,3.53
ses_016658,2023-01-17,IT,facebook/cpc,/product,2.03
ses_016659,2023-09-24,AU,organic,/cart,1.85
ses_016660,2025-10-19,BR,organic,/landing-sale,3.0
ses_016661,2025-07-13,FR,tiktok/cpc,/product,12.15
ses_016662,2024-03-19,FR,facebook/cpc,/product,3.5
ses_016663,2023-12-21,AU,tiktok/cpc,/product,10.24
ses_016664,2023-05-13,ES,organic,/landing-sale,2.89
ses_016665,2023-09-30,IT,organic,/collection,3.1
ses_016666,2023-09-04,ES,tiktok/cpc,/product,7.98
ses_016667,2025-04-12,ES,google/cpc,/product,1.04
ses_016668,2024-12-25,CA,organic,/collection,1.83
ses_016669,2024-02-09,ES,google/cpc,/product,8.11
ses_016670,2025-04-18,CA,facebook/cpc,/landing-sale,0.85
ses_016671,2023-04-23,BR,email,/landing-sale,1.49
ses_016672,2024-01-31,ES,tiktok/cpc,/cart,10.79
ses_016673,2024-04-12,AU,organic,/landing-sale,0.87
ses_016674,2025-06-04,GB,affiliate,/home,10.22
ses_016675,2023-08-02,BR,tiktok/cpc,/home,5.22
ses_016676,2024-08-18,FR,tiktok/cpc,/home,18.49
ses_016677,2025-04-24,AU,organic,/cart,2.12
ses_016678,2025-06-02,FR,tiktok/cpc,/cart,0.35
ses_016679,2023-04-20,ES,facebook/cpc,/home,11.63
ses_016680,2025-09-10,FR,organic,/landing-sale,4.17
ses_016681,2025-10-15,AU,google/cpc,/cart,3.26
ses_016682,2024-12-01,AU,facebook/cpc,/home,5.36
ses_016683,2023-03-05,IT,google/cpc,/home,2.0
ses_016684,2024-02-24,GB,organic,/cart,3.51
ses_016685,2025-05-20,BR,tiktok/cpc,/collection,4.6
ses_016686,2024-03-03,GB,affiliate,/product,19.29
ses_016687,2023-06-11,ES,affiliate,/landing-sale,1.23
ses_016688,2024-10-30,GB,email,/cart,11.35
ses_016689,2023-12-21,MX,organic,/product,4.48
ses_016690,2024-04-10,US,organic,/landing-sale,1.39
ses_016691,2023-01-20,CA,affiliate,/cart,4.44
ses_016692,2023-12-17,DE,email,/collection,5.95
ses_016693,2025-09-12,US,organic,/collection,4.27
ses_016694,2024-07-15,AU,google/cpc,/landing-sale,1.21
ses_016695,2024-05-10,CA,email,/home,8.56
ses_016696,2024-08-14,IT,organic,/home,13.62
ses_016697,2025-07-30,GB,affiliate,/home,9.05
ses_016698,2024-04-03,US,affiliate,/collection,5.66
ses_016699,2024-09-27,BR,affiliate,/cart,1.47
ses_016700,2025-07-31,US,email,/product,5.42
ses_016701,2023-09-13,AU,tiktok/cpc,/collection,3.48
ses_016702,2025-08-27,BR,tiktok/cpc,/landing-sale,10.15
ses_016703,2023-04-28,BR,organic,/cart,1.05
ses_016704,2024-04-02,IT,email,/home,1.88
ses_016705,2025-07-14,ES,email,/home,2.88
ses_016706,2023-01-02,US,facebook/cpc,/product,10.1
ses_016707,2025-03-28,AU,facebook/cpc,/product,2.12
ses_016708,2025-08-11,FR,affiliate,/home,0.44
ses_016709,2025-01-16,US,google/cpc,/landing-sale,2.16
ses_016710,2025-01-01,MX,email,/cart,14.43
ses_016711,2025-01-31,GB,tiktok/cpc,/collection,3.79
ses_016712,2023-01-23,US,tiktok/cpc,/collection,8.74
ses_016713,2023-12-16,FR,google/cpc,/product,1.46
ses_016714,2025-10-13,FR,tiktok/cpc,/cart,2.14
ses_016715,2023-06-20,AU,tiktok/cpc,/product,0.96
ses_016716,2023-10-08,GB,google/cpc,/home,4.35
ses_016717,2025-10-29,CA,affiliate,/cart,4.01
ses_016718,2024-11-23,US,email,/cart,4.6
ses_016719,2024-01-31,BR,organic,/landing-sale,0.93
ses_016720,2024-01-10,MX,affiliate,/cart,5.25
ses_016721,2024-11-05,AU,email,/cart,2.53
ses_016722,2025-10-29,BR,google/cpc,/cart,3.82
ses_016723,2023-04-12,AU,facebook/cpc,/landing-sale,3.44
ses_016724,2024-08-19,ES,organic,/collection,1.31
ses_016725,2024-03-24,FR,organic,/landing-sale,0.3
ses_016726,2025-08-09,FR,google/cpc,/home,7.34
ses_016727,2024-08-08,AU,email,/cart,1.05
ses_016728,2023-01-27,ES,google/cpc,/home,6.22
ses_016729,2025-08-05,ES,google/cpc,/landing-sale,0.27
ses_016730,2023-11-06,CA,email,/home,0.57
ses_016731,2023-04-26,GB,affiliate,/home,8.72
ses_016732,2024-06-10,US,affiliate,/home,5.92
ses_016733,2024-07-08,ES,tiktok/cpc,/product,1.63
ses_016734,2024-07-16,MX,organic,/cart,7.98
ses_016735,2024-06-23,GB,tiktok/cpc,/landing-sale,3.99
ses_016736,2025-09-26,IT,organic,/landing-sale,0.72
ses_016737,2024-05-29,BR,affiliate,/cart,2.94
ses_016738,2025-10-08,CA,affiliate,/landing-sale,2.97
ses_016739,2023-08-26,IT,organic,/home,4.86
ses_016740,2024-01-22,MX,email,/home,2.15
ses_016741,2025-09-11,DE,affiliate,/cart,2.64
ses_016742,2024-10-22,CA,google/cpc,/product,8.12
ses_016743,2023-09-05,BR,email,/collection,3.97
ses_016744,2023-03-29,IT,affiliate,/collection,1.84
ses_016745,2025-08-19,US,tiktok/cpc,/collection,0.7
ses_016746,2025-09-09,GB,email,/home,5.3
ses_016747,2025-07-08,BR,affiliate,/landing-sale,0.66
ses_016748,2024-02-08,MX,tiktok/cpc,/landing-sale,4.71
ses_016749,2023-05-04,ES,tiktok/cpc,/collection,0.41
ses_016750,2024-08-20,FR,google/cpc,/landing-sale,2.48
ses_016751,2025-03-31,ES,email,/landing-sale,0.26
ses_016752,2025-05-13,MX,tiktok/cpc,/home,2.81
ses_016753,2024-08-19,FR,tiktok/cpc,/home,1.33
ses_016754,2025-06-16,FR,google/cpc,/collection,4.17
ses_016755,2024-03-03,AU,organic,/cart,0.34
ses_016756,2024-03-10,AU,organic,/product,6.7
ses_016757,2024-11-20,GB,facebook/cpc,/landing-sale,0.1
ses_016758,2023-04-11,MX,email,/cart,10.75
ses_016759,2023-10-10,DE,google/cpc,/home,2.02
ses_016760,2024-07-14,MX,google/cpc,/home,7.16
ses_016761,2024-06-29,AU,organic,/cart,3.22
ses_016762,2023-08-16,CA,facebook/cpc,/product,13.29
ses_016763,2024-04-26,DE,facebook/cpc,/cart,17.38
ses_016764,2025-05-09,BR,email,/home,9.08
ses_016765,2024-08-28,US,email,/landing-sale,2.36
ses_016766,2024-04-16,IT,organic,/collection,0.32
ses_016767,2024-12-09,IT,organic,/home,3.26
ses_016768,2025-03-20,CA,facebook/cpc,/cart,5.46
ses_016769,2024-03-02,DE,affiliate,/home,2.6
ses_016770,2025-08-13,IT,facebook/cpc,/home,5.57
ses_016771,2023-01-08,GB,email,/home,5.63
ses_016772,2024-07-08,US,affiliate,/collection,0.37
ses_016773,2024-10-19,MX,google/cpc,/landing-sale,2.82
ses_016774,2023-02-02,US,affiliate,/collection,18.03
ses_016775,2023-03-14,IT,tiktok/cpc,/product,0.14
ses_016776,2023-05-02,BR,tiktok/cpc,/product,4.82
ses_016777,2023-01-09,ES,organic,/landing-sale,4.8
ses_016778,2024-11-04,DE,google/cpc,/home,12.5
ses_016779,2024-05-19,ES,affiliate,/collection,1.8
ses_016780,2025-10-01,US,email,/collection,10.55
ses_016781,2023-04-12,US,affiliate,/product,4.7
ses_016782,2023-10-06,GB,tiktok/cpc,/product,4.55
ses_016783,2025-10-22,US,facebook/cpc,/landing-sale,8.45
ses_016784,2023-08-01,MX,facebook/cpc,/product,5.95
ses_016785,2024-02-07,AU,organic,/product,0.75
ses_016786,2025-06-11,AU,google/cpc,/landing-sale,3.04
ses_016787,2023-10-23,DE,facebook/cpc,/product,14.55
ses_016788,2023-03-26,US,affiliate,/product,3.74
ses_016789,2024-10-19,GB,affiliate,/product,0.88
ses_016790,2023-12-19,GB,facebook/cpc,/product,8.58
ses_016791,2024-01-07,IT,email,/home,6.32
ses_016792,2024-12-19,US,affiliate,/collection,3.03
ses_016793,2024-11-27,US,tiktok/cpc,/home,7.14
ses_016794,2025-05-12,DE,organic,/home,15.59
ses_016795,2024-10-19,IT,organic,/product,5.42
ses_016796,2025-09-06,IT,organic,/landing-sale,2.67
ses_016797,2024-04-06,GB,facebook/cpc,/collection,4.06
ses_016798,2024-01-31,DE,tiktok/cpc,/cart,0.32
ses_016799,2023-09-16,CA,affiliate,/product,0.55
ses_016800,2025-06-26,US,affiliate,/cart,4.11
ses_016801,2025-04-18,FR,facebook/cpc,/home,12.48
ses_016802,2024-12-26,DE,tiktok/cpc,/home,1.6
ses_016803,2023-10-10,DE,facebook/cpc,/collection,4.9
ses_016804,2025-10-25,DE,affiliate,/landing-sale,8.76
ses_016805,2025-06-20,US,organic,/home,5.28
ses_016806,2024-10-01,AU,email,/product,12.3
ses_016807,2023-07-26,FR,facebook/cpc,/product,0.03
ses_016808,2023-11-14,DE,affiliate,/collection,5.0
ses_016809,2024-07-11,DE,tiktok/cpc,/cart,14.1
ses_016810,2023-12-01,US,affiliate,/product,10.4
ses_016811,2025-05-24,AU,facebook/cpc,/collection,10.78
ses_016812,2024-11-07,IT,email,/landing-sale,1.43
ses_016813,2023-07-22,FR,organic,/landing-sale,9.48
ses_016814,2025-10-06,BR,facebook/cpc,/landing-sale,5.82
ses_016815,2024-10-07,GB,affiliate,/product,4.06
ses_016816,2023-07-07,IT,email,/product,1.74
ses_016817,2023-07-02,US,google/cpc,/collection,0.6
ses_016818,2023-03-10,DE,organic,/collection,15.06
ses_016819,2023-05-21,IT,organic,/product,1.07
ses_016820,2023-12-24,US,affiliate,/landing-sale,0.26
ses_016821,2024-08-17,AU,google/cpc,/collection,2.04
ses_016822,2023-02-07,CA,google/cpc,/landing-sale,0.8
ses_016823,2023-04-04,AU,organic,/cart,0.23
ses_016824,2025-05-08,CA,affiliate,/product,11.68
ses_016825,2024-11-17,CA,facebook/cpc,/collection,3.15
ses_016826,2023-08-17,IT,tiktok/cpc,/cart,2.76
ses_016827,2024-01-16,DE,facebook/cpc,/product,0.72
ses_016828,2025-09-16,IT,facebook/cpc,/product,1.86
ses_016829,2024-02-12,FR,email,/landing-sale,0.84
ses_016830,2025-10-09,US,facebook/cpc,/product,7.22
ses_016831,2025-08-26,IT,affiliate,/product,0.12
ses_016832,2025-06-17,MX,email,/collection,10.29
ses_016833,2025-08-19,ES,affiliate,/collection,2.4
ses_016834,2025-06-11,MX,google/cpc,/product,6.09
ses_016835,2024-12-08,US,email,/product,1.42
ses_016836,2023-08-13,FR,tiktok/cpc,/home,9.07
ses_016837,2023-12-27,FR,organic,/cart,0.34
ses_016838,2024-11-10,AU,tiktok/cpc,/product,0.69
ses_016839,2023-09-09,AU,organic,/home,12.25
ses_016840,2025-10-03,MX,email,/landing-sale,1.18
